Id,SalePrice
1461,121980.0
1462,158600.0
1463,171859.0
1464,185100.0
1465,172000.0
1466,176200.0
1467,172700.0
1468,172520.0
1469,186698.0
1470,119470.0
1471,185180.0
1472,93420.0
1473,85640.0
1474,138180.0
1475,121800.0
1476,380890.4
1477,266850.0
1478,306930.0
1479,259992.2
1480,548631.4
1481,333051.2
1482,206380.0
1483,176859.0
1484,171680.0
1485,178586.4
1486,210000.0
1487,317383.6
1488,234600.0
1489,207000.0
1490,211975.6
1491,184120.0
1492,107260.0
1493,171157.0
1494,278392.2
1495,260900.0
1496,245500.0
1497,183728.0
1498,157500.0
1499,160200.0
1500,162830.0
1501,197180.0
1502,150590.0
1503,284800.0
1504,231480.0
1505,223460.0
1506,177003.2
1507,273600.0
1508,198900.0
1509,155500.0
1510,147750.0
1511,142300.0
1512,185098.0
1513,141580.0
1514,162900.0
1515,198800.0
1516,140380.0
1517,173100.0
1518,122240.0
1519,227875.0
1520,138220.0
1521,145500.0
1522,177100.0
1523,119701.6
1524,125600.0
1525,119600.0
1526,116180.0
1527,99070.0
1528,135000.0
1529,145437.4
1530,183180.0
1531,135880.0
1532,100600.0
1533,150160.0
1534,127100.0
1535,149300.0
1536,108280.0
1537,66962.2
1538,151300.0
1539,203478.0
1540,123000.0
1541,127300.0
1542,127391.8
1543,210453.0
1544,92300.0
1545,111900.0
1546,129580.0
1547,138000.0
1548,132830.0
1549,113580.0
1550,126600.0
1551,115580.0
1552,152240.6
1553,149380.0
1554,118100.0
1555,154700.0
1556,74662.2
1557,122250.0
1558,104300.0
1559,107810.0
1560,149900.0
1561,144472.0
1562,132200.0
1563,131500.0
1564,150900.0
1565,156100.0
1566,233260.0
1567,77500.0
1568,232880.0
1569,135300.0
1570,135600.0
1571,114200.0
1572,142800.0
1573,240660.0
1574,118990.0
1575,239534.0
1576,238959.8
1577,182040.0
1578,131190.0
1579,143392.0
1580,186000.0
1581,143800.0
1582,112516.6
1583,341623.8
1584,226400.0
1585,136300.0
1586,58980.0
1587,93260.0
1588,153490.0
1589,110900.0
1590,136700.0
1591,107260.0
1592,122600.0
1593,127930.0
1594,137855.0
1595,123640.0
1596,225000.0
1597,175780.0
1598,162140.0
1599,184528.2
1600,182888.0
1601,58380.0
1602,115000.8
1603,96540.0
1604,257712.2
1605,237513.2
1606,178460.0
1607,169640.0
1608,200660.0
1609,192940.0
1610,151840.0
1611,145680.0
1612,184468.0
1613,176580.0
1614,134700.0
1615,96340.0
1616,71900.0
1617,80400.0
1618,120230.0
1619,134400.0
1620,185280.0
1621,147800.0
1622,138000.0
1623,284137.2
1624,230600.0
1625,123380.0
1626,176260.0
1627,157248.0
1628,277537.2
1629,168800.0
1630,366759.6
1631,200680.0
1632,232720.0
1633,167220.0
1634,186800.0
1635,180779.0
1636,155000.0
1637,190580.0
1638,192500.0
1639,159160.0
1640,259166.4
1641,161200.0
1642,231600.0
1643,209100.0
1644,214380.0
1645,202320.0
1646,152480.0
1647,158380.0
1648,135580.0
1649,138100.0
1650,113700.0
1651,117890.0
1652,92240.0
1653,93280.0
1654,138580.0
1655,145000.0
1656,142530.4
1657,138180.0
1658,138880.0
1659,118416.6
1660,152590.6
1661,503866.2
1662,392935.8
1663,413672.0
1664,555698.8
1665,321650.0
1666,318280.4
1667,359104.8
1668,372275.6
1669,274854.8
1670,353100.0
1671,293200.0
1672,449680.8
1673,310013.6
1674,258906.0
1675,199360.0
1676,215380.0
1677,219896.0
1678,555698.8
1679,393848.2
1680,358585.2
1681,243670.0
1682,306300.0
1683,180357.0
1684,174800.0
1685,172600.0
1686,164080.0
1687,174600.0
1688,195700.0
1689,195950.0
1690,182444.0
1691,175948.0
1692,249480.0
1693,177500.0
1694,178259.0
1695,176960.0
1696,273012.2
1697,177580.0
1698,315462.6
1699,360559.4
1700,238013.2
1701,252760.0
1702,252300.0
1703,239200.0
1704,280392.2
1705,232180.0
1706,489866.2
1707,190160.0
1708,193980.0
1709,246780.0
1710,223000.0
1711,263580.0
1712,269065.6
1713,265900.0
1714,213896.0
1715,202998.0
1716,174498.0
1717,176840.0
1718,142580.0
1719,227700.0
1720,254582.0
1721,174700.0
1722,124000.0
1723,161080.0
1724,212980.0
1725,233580.0
1726,184120.0
1727,171300.0
1728,172459.0
1729,166780.0
1730,161360.0
1731,116616.6
1732,130200.0
1733,116500.0
1734,122200.0
1735,126600.0
1736,116080.0
1737,323943.8
1738,229975.0
1739,291300.0
1740,228415.6
1741,201480.0
1742,175000.0
1743,182848.0
1744,310350.0
1745,227600.0
1746,205180.0
1747,229980.0
1748,219760.0
1749,154400.0
1750,133600.0
1751,236849.6
1752,121860.0
1753,155780.0
1754,200728.2
1755,184280.0
1756,120230.0
1757,123831.6
1758,141200.0
1759,169680.0
1760,165780.0
1761,145900.0
1762,188200.0
1763,182600.0
1764,117300.0
1765,182780.0
1766,182100.0
1767,223000.0
1768,143581.0
1769,173858.0
1770,153580.0
1771,135560.0
1772,134080.0
1773,128700.0
1774,153500.0
1775,148900.0
1776,122180.0
1777,118410.0
1778,151440.0
1779,135000.0
1780,165440.0
1781,130200.0
1782,80400.0
1783,120700.0
1784,105260.0
1785,113900.0
1786,130000.0
1787,164750.0
1788,57080.0
1789,111696.0
1790,61980.0
1791,191900.0
1792,157000.0
1793,145200.0
1794,157800.0
1795,136850.0
1796,132980.0
1797,124140.0
1798,130000.0
1799,116600.0
1800,122200.0
1801,126380.0
1802,140690.0
1803,158500.0
1804,141190.0
1805,140500.0
1806,123200.0
1807,146830.0
1808,122100.0
1809,122000.0
1810,142772.0
1811,107996.0
1812,99380.0
1813,121380.8
1814,85300.0
1815,63080.0
1816,106460.0
1817,120600.0
1818,141180.0
1819,123560.0
1820,61980.0
1821,115700.0
1822,155480.0
1823,57080.0
1824,148680.0
1825,128595.0
1826,102820.0
1827,106800.0
1828,133800.0
1829,119000.0
1830,148760.0
1831,146830.0
1832,116982.8
1833,151240.0
1834,129760.0
1835,131380.0
1836,131880.0
1837,102380.0
1838,132260.0
1839,92240.0
1840,159600.0
1841,146700.0
1842,88200.0
1843,146120.0
1844,133781.0
1845,132700.0
1846,150560.0
1847,166640.0
1848,50442.2
1849,118080.0
1850,120986.6
1851,164100.0
1852,128200.0
1853,136360.0
1854,157380.0
1855,162600.0
1856,214380.0
1857,167660.0
1858,140500.0
1859,117434.4
1860,150560.0
1861,118462.8
1862,271100.0
1863,281100.0
1864,281100.0
1865,353624.8
1866,332235.6
1867,211400.0
1868,278000.0
1869,197881.0
1870,228880.0
1871,246000.0
1872,172500.0
1873,246687.0
1874,136995.0
1875,180860.0
1876,186980.0
1877,215320.0
1878,196250.0
1879,126700.0
1880,136400.0
1881,249102.0
1882,253300.0
1883,187888.0
1884,211460.0
1885,249026.0
1886,278000.0
1887,216380.0
1888,261980.0
1889,159500.0
1890,122200.0
1891,140890.0
1892,97360.0
1893,130900.0
1894,132300.0
1895,143900.0
1896,122550.0
1897,116100.0
1898,120230.0
1899,162880.0
1900,134530.0
1901,159590.6
1902,139140.0
1903,200481.0
1904,136600.0
1905,180200.0
1906,144667.4
1907,191500.0
1908,109400.0
1909,133000.0
1910,124510.0
1911,197300.0
1912,316212.2
1913,151280.0
1914,71700.0
1915,308550.0
1916,63980.0
1917,252865.6
1918,146140.0
1919,182200.0
1920,159140.0
1921,399220.8
1922,333160.0
1923,268800.0
1924,231580.0
1925,212680.0
1926,429612.4
1927,140900.0
1928,160200.0
1929,133700.0
1930,134900.0
1931,142800.0
1932,148400.0
1933,174280.0
1934,174608.0
1935,176280.0
1936,184998.0
1937,171459.0
1938,183980.0
1939,239670.0
1940,174790.0
1941,174080.0
1942,188520.0
1943,179757.0
1944,311400.0
1945,365048.2
1946,146200.0
1947,282654.8
1948,169670.0
1949,246946.0
1950,189940.2
1951,295226.4
1952,237580.0
1953,175355.0
1954,183900.0
1955,128600.0
1956,289560.0
1957,169680.0
1958,306935.2
1959,146650.0
1960,105880.0
1961,125660.0
1962,97340.0
1963,109800.0
1964,108280.0
1965,140730.4
1966,143900.0
1967,298310.8
1968,437073.0
1969,423935.8
1970,420593.0
1971,483336.6
1972,343191.2
1973,292000.0
1974,350885.2
1975,555698.8
1976,298200.0
1977,343191.2
1978,351500.0
1979,362122.0
1980,197881.0
1981,350524.8
1982,244820.0
1983,209350.0
1984,190480.0
1985,230600.0
1986,203760.0
1987,204800.0
1988,175880.0
1989,202740.2
1990,205380.0
1991,233769.6
1992,229880.0
1993,152800.0
1994,240580.0
1995,154948.0
1996,262250.0
1997,298360.0
1998,350383.8
1999,252760.0
2000,273992.2
2001,271512.2
2002,233680.0
2003,262370.0
2004,284152.6
2005,209150.0
2006,223000.0
2007,240540.0
2008,198560.0
2009,206720.0
2010,193900.0
2011,136550.0
2012,173280.0
2013,183579.0
2014,188280.0
2015,210780.0
2016,186850.0
2017,198561.0
2018,121940.0
2019,135600.0
2020,114480.0
2021,102780.0
2022,165400.0
2023,133800.0
2024,269200.0
2025,349580.0
2026,172100.0
2027,158660.0
2028,141600.0
2029,179980.0
2030,253280.0
2031,229300.0
2032,238600.0
2033,240540.0
2034,164800.0
2035,219420.0
2036,203240.2
2037,202942.8
2038,288980.0
2039,221200.0
2040,315208.0
2041,555698.8
2042,188100.0
2043,166980.0
2044,184460.0
2045,208180.0
2046,125291.8
2047,154600.0
2048,146100.0
2049,135500.0
2050,167600.0
2051,104590.0
2052,119800.0
2053,137092.0
2054,90080.0
2055,151280.0
2056,146592.0
2057,124666.8
2058,220380.0
2059,137000.0
2060,173780.0
2061,155200.0
2062,126700.0
2063,112512.8
2064,137900.0
2065,130994.2
2066,165100.0
2067,132080.0
2068,141480.0
2069,89680.0
2070,117800.0
2071,97100.0
2072,148281.0
2073,136920.0
2074,169400.0
2075,142300.0
2076,116280.0
2077,154280.0
2078,131780.0
2079,126090.0
2080,115580.0
2081,132350.0
2082,124900.0
2083,141200.0
2084,120060.0
2085,121960.0
2086,118080.0
2087,116280.0
2088,109200.0
2089,74600.0
2090,135270.0
2091,112000.0
2092,133560.0
2093,132200.0
2094,120080.0
2095,147250.0
2096,80600.0
2097,103660.0
2098,138447.4
2099,50442.2
2100,81262.2
2101,131200.0
2102,127000.0
2103,78580.0
2104,134200.0
2105,125500.0
2106,70162.2
2107,197900.0
2108,113210.0
2109,116500.0
2110,126540.0
2111,145280.0
2112,133700.0
2113,114871.6
2114,119100.0
2115,147980.0
2116,115000.0
2117,144627.4
2118,124280.0
2119,115500.0
2120,115600.0
2121,74662.2
2122,106600.0
2123,86460.0
2124,155300.0
2125,129390.0
2126,150480.0
2127,154500.0
2128,131380.0
2129,105800.0
2130,134571.8
2131,131800.0
2132,110660.0
2133,121580.0
2134,123750.0
2135,94340.0
2136,77800.0
2137,112300.0
2138,141270.0
2139,147700.0
2140,129700.0
2141,154180.0
2142,128300.0
2143,146560.0
2144,129600.0
2145,140160.0
2146,163200.0
2147,144400.0
2148,134380.0
2149,148380.0
2150,226940.0
2151,118462.8
2152,186100.0
2153,168200.0
2154,107900.0
2155,138800.0
2156,296044.4
2157,215267.4
2158,244667.4
2159,211700.0
2160,175580.0
2161,240920.0
2162,425562.2
2163,345624.8
2164,248980.0
2165,186480.0
2166,146117.4
2167,212786.0
2168,195200.0
2169,183260.0
2170,210800.0
2171,144600.0
2172,133700.0
2173,158700.0
2174,232940.0
2175,273992.2
2176,300435.2
2177,248680.0
2178,207100.0
2179,147490.0
2180,226940.0
2181,195950.0
2182,214900.0
2183,188220.0
2184,130440.0
2185,129100.0
2186,527698.8
2187,145000.0
2188,151250.0
2189,74662.2
2190,74380.0
2191,79680.0
2192,90600.0
2193,103900.0
2194,99600.0
2195,120350.0
2196,105080.0
2197,124480.8
2198,153600.0
2199,179986.4
2200,132550.0
2201,122240.0
2202,171768.0
2203,137470.0
2204,169800.0
2205,106960.0
2206,137800.0
2207,201080.0
2208,234600.0
2209,207873.0
2210,122550.0
2211,112300.0
2212,119100.0
2213,105880.0
2214,131100.0
2215,100600.0
2216,153400.0
2217,64480.0
2218,74662.2
2219,74662.2
2220,67580.0
2221,311750.0
2222,265556.0
2223,316560.0
2224,208580.0
2225,136920.0
2226,193980.0
2227,195320.0
2228,280600.0
2229,251945.0
2230,151840.0
2231,214880.0
2232,185300.0
2233,180840.0
2234,231420.0
2235,228415.6
2236,260312.2
2237,316358.6
2238,214400.0
2239,117100.0
2240,161500.0
2241,145600.0
2242,122700.0
2243,121996.6
2244,110300.0
2245,107100.0
2246,128171.8
2247,116400.0
2248,134610.0
2249,125400.0
2250,123900.0
2251,125400.0
2252,185898.0
2253,165830.0
2254,172600.0
2255,182720.0
2256,178028.0
2257,197900.0
2258,162640.0
2259,174320.0
2260,162200.0
2261,188100.0
2262,200800.0
2263,340500.0
2264,489866.2
2265,169800.0
2266,277780.0
2267,346880.4
2268,429612.4
2269,161280.0
2270,182840.0
2271,230860.0
2272,207538.0
2273,173480.0
2274,165800.0
2275,169100.0
2276,186698.0
2277,181000.0
2278,143900.0
2279,118080.0
2280,117800.0
2281,170980.0
2282,185528.0
2283,95500.0
2284,104996.0
2285,144300.0
2286,122196.6
2287,384289.8
2288,309800.0
2289,420535.8
2290,485317.4
2291,361785.2
2292,449748.8
2293,555698.8
2294,423612.4
2295,498129.6
2296,298057.2
2297,347479.2
2298,353100.0
2299,360538.4
2300,339785.2
2301,312700.0
2302,255584.4
2303,242917.8
2304,293618.0
2305,194893.0
2306,195233.0
2307,204546.0
2308,209725.0
2309,288580.0
2310,246300.0
2311,198633.0
2312,172086.4
2313,170780.0
2314,164986.4
2315,180100.0
2316,210420.0
2317,184320.0
2318,187100.0
2319,174552.0
2320,182880.0
2321,236860.0
2322,174660.0
2323,183193.2
2324,160800.0
2325,211880.0
2326,167540.0
2327,199920.0
2328,232880.0
2329,180279.0
2330,173700.0
2331,349383.8
2332,386923.4
2333,323733.6
2334,248380.0
2335,247980.0
2336,328050.0
2337,216180.0
2338,275856.0
2339,219200.0
2340,449748.8
2341,209904.8
2342,228000.0
2343,212760.0
2344,211400.0
2345,240740.0
2346,229980.0
2347,206933.0
2348,259266.0
2349,155248.0
2350,288412.2
2351,263126.4
2352,241740.0
2353,267280.0
2354,131680.0
2355,146760.0
2356,156280.0
2357,196510.0
2358,200630.0
2359,124000.0
2360,116312.8
2361,127391.8
2362,291300.0
2363,129571.8
2364,169040.0
2365,214700.0
2366,196400.0
2367,221900.0
2368,219736.0
2369,214230.0
2370,174860.0
2371,173380.0
2372,194040.2
2373,265065.6
2374,316212.2
2375,238891.2
2376,307457.2
2377,340074.4
2378,137180.0
2379,198733.0
2380,143900.0
2381,173100.0
2382,189175.8
2383,209300.0
2384,241831.2
2385,162800.0
2386,136392.0
2387,143990.0
2388,99480.0
2389,132560.0
2390,144600.0
2391,134500.0
2392,116600.0
2393,162580.0
2394,136092.0
